departamento,municipio,codigo,arma,fecha,genero,edad_grupo,cantidad
NARIÑO,BARBACOAS,52079000,MINA ANTIPERSONA,01/04/2013,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,02/04/2013,MASCULINO,ADULTOS,1
NARIÑO,LA UNIÓN,52399000,ARMA BLANCA / CORTOPUNZANTE,02/04/2013,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,02/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,ANDES,5034000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADULTOS,2
ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,EL SANTUARIO,5697000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADOLESCENTES,1
CALDAS,AGUADAS,17013000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADULTOS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADULTOS,2
CESAR,AGUSTÍN CODAZZI,20013000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADULTOS,1
CÓRDOBA,MONTERÍA (CT),23001000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADOLESCENTES,1
META,GRANADA,50313000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,SARDINATA,54720000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADULTOS,1
RISARALDA,LA VIRGINIA,66400000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADOLESCENTES,1
RISARALDA,LA VIRGINIA,66400000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),70001000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADULTOS,7
VALLE,CARTAGO,76147000,ARMA DE FUEGO,02/04/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,02/04/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,03/04/2013,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,03/04/2013,MASCULINO,ADULTOS,1
SANTANDER,FLORIDABLANCA,68276000,ARMA BLANCA / CORTOPUNZANTE,03/04/2013,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,03/04/2013,FEMENINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,03/04/2013,FEMENINO,MENORES,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,03/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,APARTADÓ,5045000,ARMA DE FUEGO,03/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,03/04/2013,FEMENINO,ADULTOS,1
ANTIOQUIA,VALDIVIA,5854000,ARMA DE FUEGO,03/04/2013,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,03/04/2013,MASCULINO,ADULTOS,1
BOLÍVAR,SIMITÍ,13744000,ARMA DE FUEGO,03/04/2013,MASCULINO,ADULTOS,1
CALDAS,PÁCORA,17513000,ARMA DE FUEGO,03/04/2013,MASCULINO,ADULTOS,1
CASANARE,YOPAL (CT),85001000,ARMA DE FUEGO,03/04/2013,MASCULINO,ADULTOS,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,03/04/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,03/04/2013,MASCULINO,ADULTOS,3
CUNDINAMARCA,PASCA,25535000,ARMA DE FUEGO,03/04/2013,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,03/04/2013,MASCULINO,ADULTOS,3
QUINDÍO,CIRCASIA,63190000,ARMA DE FUEGO,03/04/2013,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,03/04/2013,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,03/04/2013,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,03/04/2013,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,03/04/2013,MASCULINO,ADULTOS,4
VALLE,LA UNIÓN,76400000,ARMA DE FUEGO,03/04/2013,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,03/04/2013,FEMENINO,ADULTOS,1
VALLE,ZARZAL,76895000,ARMA DE FUEGO,03/04/2013,MASCULINO,ADULTOS,1
GUAJIRA,FONSECA,44279000,CONTUNDENTES,03/04/2013,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CONTUNDENTES,03/04/2013,MASCULINO,ADULTOS,1
CASANARE,OROCUÉ,85230000,ARMA BLANCA / CORTOPUNZANTE,04/04/2013,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,04/04/2013,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,04/04/2013,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,04/04/2013,MASCULINO,ADULTOS,2
ANTIOQUIA,ANORÍ,5040000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,2
ANTIOQUIA,CÁCERES,5120000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,2
ANTIOQUIA,ITAGUI,5360000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,5380000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,04/04/2013,FEMENINO,ADULTOS,1
ANTIOQUIA,PUERTO BERRÍO,5579000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,TURBO,5837000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,1
ATLÁNTICO,SABANALARGA,8638000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,1
BOLÍVAR,RÍO VIEJO,13600000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,1
BOYACÁ,SANTANA,15686000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,1
CAQUETÁ,SOLITA,18785000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,1
CÓRDOBA,MONTERÍA (CT),23001000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,2
META,MESETAS,50330000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,1
QUINDÍO,CIRCASIA,63190000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,2
QUINDÍO,QUIMBAYA,63594000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADOLESCENTES,1
VALLE,CAICEDONIA,76122000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,2
VALLE,CALI (CT),76001000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,4
VALLE,TULUÁ,76834000,ARMA DE FUEGO,04/04/2013,MASCULINO,ADULTOS,1
CAUCA,MIRANDA,19455000,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,04/04/2013,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,CONTUNDENTES,04/04/2013,MASCULINO,ADULTOS,1
CALDAS,VILLAMARÍA,17873000,ARMA BLANCA / CORTOPUNZANTE,05/04/2013,MASCULINO,ADULTOS,1
CAUCA,MIRANDA,19455000,ARMA BLANCA / CORTOPUNZANTE,05/04/2013,MASCULINO,ADULTOS,1
GUAJIRA,SAN JUAN DEL CESAR,44650000,ARMA BLANCA / CORTOPUNZANTE,05/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,BARBOSA,5079000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,GIRARDOTA,5308000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,LA UNIÓN,5400000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,3
ANTIOQUIA,SAN ROQUE,5670000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,5790000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,ZARAGOZA,5895000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,1
CHOCÓ,TADÓ,27787000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,1
GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,2
HUILA,NEIVA (CT),41001000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,1
MAGDALENA,EL RETÉN,47268000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,1
NARIÑO,OLAYA HERRERA,52490000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,1
QUINDÍO,MONTENEGRO,63470000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,2
VALLE,CALI (CT),76001000,ARMA DE FUEGO,05/04/2013,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,5
VALLE,GUADALAJARA DE BUGA,76111000,ARMA DE FUEGO,05/04/2013,MASCULINO,ADULTOS,1
CAUCA,CORINTO,19212000,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,05/04/2013,MASCULINO,ADULTOS,4
PUTUMAYO,PUERTO ASÍS,86568000,MINA ANTIPERSONA,05/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,06/04/2013,MASCULINO,ADULTOS,1
BOLÍVAR,MARÍA LA BAJA,13442000,ARMA BLANCA / CORTOPUNZANTE,06/04/2013,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,06/04/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,06/04/2013,FEMENINO,ADULTOS,1
CUNDINAMARCA,TENJO,25799000,ARMA BLANCA / CORTOPUNZANTE,06/04/2013,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,06/04/2013,FEMENINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,06/04/2013,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,2
ANTIOQUIA,MUTATÁ,5480000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
CAQUETÁ,FLORENCIA (CT),18001000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
CAQUETÁ,MILÁN,18460000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,3
CAQUETÁ,SAN VICENTE DEL CAGUÁN,18753000,ARMA DE FUEGO,06/04/2013,FEMENINO,ADULTOS,1
CAUCA,BUENOS AIRES,19110000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADOLESCENTES,1
CAUCA,BUENOS AIRES,19110000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
CÓRDOBA,MONTERÍA (CT),23001000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADOLESCENTES,1
GUAJIRA,RIOHACHA (CT),44001000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),95001000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
HUILA,PITALITO,41551000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
NARIÑO,TAMINANGO,52786000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CONVENCIÓN,54206000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,TEORAMA,54800000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
TOLIMA,CASABIANCA,73152000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
TOLIMA,FLANDES,73275000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
VALLE,CAICEDONIA,76122000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,2
VALLE,CARTAGO,76147000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA DE FUEGO,06/04/2013,MASCULINO,ADULTOS,1
ATLÁNTICO,MALAMBO,8433000,CONTUNDENTES,06/04/2013,MASCULINO,ADULTOS,1
CESAR,AGUSTÍN CODAZZI,20013000,CONTUNDENTES,06/04/2013,MASCULINO,ADULTOS,1
MAGDALENA,PLATO,47555000,CONTUNDENTES,06/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,CUERDA/SOGA/CADENA,06/04/2013,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,CUERDA/SOGA/CADENA,06/04/2013,MASCULINO,ADULTOS,1
AMAZONAS,LETICIA (CT),91001000,ARMA BLANCA / CORTOPUNZANTE,07/04/2013,MASCULINO,ADULTOS,1
BOLÍVAR,SANTA ROSA DEL SUR,13688000,ARMA BLANCA / CORTOPUNZANTE,07/04/2013,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,07/04/2013,MASCULINO,ADULTOS,1
CAUCA,PATÍA,19532000,ARMA BLANCA / CORTOPUNZANTE,07/04/2013,MASCULINO,ADULTOS,1
CÓRDOBA,SAN ANTERO,23672000,ARMA BLANCA / CORTOPUNZANTE,07/04/2013,MASCULINO,ADOLESCENTES,1
CÓRDOBA,SAN ANTERO,23672000,ARMA BLANCA / CORTOPUNZANTE,07/04/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,07/04/2013,MASCULINO,ADULTOS,2
CUNDINAMARCA,GIRARDOT,25307000,ARMA BLANCA / CORTOPUNZANTE,07/04/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,07/04/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,ZIPAQUIRÁ,25899000,ARMA BLANCA / CORTOPUNZANTE,07/04/2013,MASCULINO,ADULTOS,2
HUILA,ALGECIRAS,41020000,ARMA BLANCA / CORTOPUNZANTE,07/04/2013,MASCULINO,ADULTOS,1
HUILA,LA PLATA,41396000,ARMA BLANCA / CORTOPUNZANTE,07/04/2013,MASCULINO,ADULTOS,1
HUILA,TARQUI,41791000,ARMA BLANCA / CORTOPUNZANTE,07/04/2013,MASCULINO,ADULTOS,1
MAGDALENA,SANTA ANA,47707000,ARMA BLANCA / CORTOPUNZANTE,07/04/2013,MASCULINO,ADOLESCENTES,1
VALLE,ALCALÁ,76020000,ARMA BLANCA / CORTOPUNZANTE,07/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,BARBOSA,5079000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,CAMPAMENTO,5134000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,GIRARDOTA,5308000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,6
ANTIOQUIA,PEQUE,5543000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,RIONEGRO,5615000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,2
ATLÁNTICO,SABANALARGA,8638000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,2
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADOLESCENTES,1
GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,1
MAGDALENA,EL BANCO,47245000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,1
NARIÑO,EL CHARCO,52250000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO ASÍS,86568000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,2
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,2
TOLIMA,RONCESVALLES,73622000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,1
TOLIMA,ROVIRA,73624000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,3
VALLE,GUADALAJARA DE BUGA,76111000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,1
VALLE,LA CUMBRE,76377000,ARMA DE FUEGO,07/04/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,07/04/2013,MASCULINO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS (CT),88001000,CONTUNDENTES,07/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,ARMA BLANCA / CORTOPUNZANTE,08/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,SANTO DOMINGO,5690000,ARMA BLANCA / CORTOPUNZANTE,08/04/2013,MASCULINO,ADULTOS,1
ARAUCA,SARAVENA,81736000,ARMA BLANCA / CORTOPUNZANTE,08/04/2013,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,08/04/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,08/04/2013,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,COGUA,25200000,ARMA BLANCA / CORTOPUNZANTE,08/04/2013,MASCULINO,ADULTOS,1
GUAVIARE,MIRAFLORES,95200000,ARMA BLANCA / CORTOPUNZANTE,08/04/2013,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,08/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,EL BAGRE,5250000,ARMA DE FUEGO,08/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,08/04/2013,MASCULINO,ADULTOS,5
ANTIOQUIA,OLAYA,5501000,ARMA DE FUEGO,08/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,SAN PEDRO,5664000,ARMA DE FUEGO,08/04/2013,MASCULINO,ADULTOS,1
BOYACÁ,SAN PABLO DE BORBUR,15681000,ARMA DE FUEGO,08/04/2013,MASCULINO,ADULTOS,1
CALDAS,MARQUETALIA,17444000,ARMA DE FUEGO,08/04/2013,MASCULINO,ADULTOS,1
CAQUETÁ,EL PAUJIL,18256000,ARMA DE FUEGO,08/04/2013,FEMENINO,ADULTOS,1
CAQUETÁ,EL PAUJIL,18256000,ARMA DE FUEGO,08/04/2013,MASCULINO,ADOLESCENTES,1
CAUCA,BUENOS AIRES,19110000,ARMA DE FUEGO,08/04/2013,FEMENINO,ADULTOS,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,08/04/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,08/04/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,08/04/2013,MASCULINO,ADULTOS,1
GUAJIRA,HATONUEVO,44378000,ARMA DE FUEGO,08/04/2013,MASCULINO,ADULTOS,1
NARIÑO,LA FLORIDA,52381000,ARMA DE FUEGO,08/04/2013,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,TEORAMA,54800000,ARMA DE FUEGO,08/04/2013,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO ASÍS,86568000,ARMA DE FUEGO,08/04/2013,MASCULINO,ADULTOS,1
RISARALDA,BELÉN DE UMBRÍA,66088000,ARMA DE FUEGO,08/04/2013,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,08/04/2013,MASCULINO,ADULTOS,2
TOLIMA,MARIQUITA,73443000,ARMA DE FUEGO,08/04/2013,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,08/04/2013,MASCULINO,ADULTOS,2
VALLE,CARTAGO,76147000,ARMA DE FUEGO,08/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,CONTUNDENTES,08/04/2013,MASCULINO,ADULTOS,1
TOLIMA,ICONONZO,73352000,CONTUNDENTES,08/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,09/04/2013,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,09/04/2013,FEMENINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,09/04/2013,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,09/04/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,09/04/2013,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,09/04/2013,MASCULINO,ADULTOS,1
CALDAS,PÁCORA,17513000,ARMA DE FUEGO,09/04/2013,MASCULINO,ADULTOS,1
CAQUETÁ,SAN VICENTE DEL CAGUÁN,18753000,ARMA DE FUEGO,09/04/2013,MASCULINO,ADULTOS,1
CASANARE,YOPAL (CT),85001000,ARMA DE FUEGO,09/04/2013,MASCULINO,ADULTOS,1
CAUCA,SUÁREZ,19780000,ARMA DE FUEGO,09/04/2013,MASCULINO,MENORES,1
CÓRDOBA,VALENCIA,23855000,ARMA DE FUEGO,09/04/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,09/04/2013,FEMENINO,ADULTOS,1
HUILA,AIPE,41016000,ARMA DE FUEGO,09/04/2013,MASCULINO,ADULTOS,1
TOLIMA,FLANDES,73275000,ARMA DE FUEGO,09/04/2013,MASCULINO,ADULTOS,1
